run_id,condition,profile_id,class_level,term,learning_style,returned_rank,returned_topic,slug_match_type,slug_matched_value,slug_similarity,curr_match_type,curr_matched_value,curr_similarity,is_hallucinated
P4_ss1_visual__r2__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,4,Indices,exact,indices,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r2__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,5,Graphs and Charts,none,ratio_and_proportion,0.486,none,Indices and Logarithms,0.513,True
P4_ss1_visual__r2__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,6,Functions and Relations,none,ratio_and_proportion,0.605,none,"Simple Equations, Inequalities and Variation",0.507,True
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,1,sets,exact,sets,1.0,exact,Sets,1.0,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,2,logarithms,exact,logarithms,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,3,quadratic_equations,exact,quadratic_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.349,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,4,indices,exact,indices,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,5,numbers_and_numeration,exact,numbers_and_numeration,1.0,none,Number Systems and Modular Arithmetic,0.576,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,6,basic_operations,exact,basic_operations,1.0,none,Sets,0.4,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,7,fractions,exact,fractions,1.0,none,Sets,0.308,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,8,decimals,exact,decimals,1.0,none,Sets,0.333,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,9,percentages,exact,percentages,1.0,none,Sets,0.4,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,10,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,"Simple Equations, Inequalities and Variation",0.438,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,11,algebraic_expressions,exact,algebraic_expressions,1.0,none,"Simple Equations, Inequalities and Variation",0.246,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,12,linear_equations,exact,linear_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.4,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,13,simultaneous_equations,exact,simultaneous_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.455,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,14,inequalities,exact,inequalities,1.0,borderline,"Simple Equations, Inequalities and Variation",0.9,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,15,polynomials,exact,polynomials,1.0,none,"Simple Equations, Inequalities and Variation",0.218,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,16,plane_geometry,exact,plane_geometry,1.0,none,Introduction to Coordinate Geometry,0.449,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,17,angles,exact,angles,1.0,none,Sets,0.4,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,18,triangles,exact,triangles,1.0,none,Sets,0.308,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,19,circles,exact,circles,1.0,none,Sets,0.364,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,20,mensuration,exact,mensuration,1.0,none,"Simple Equations, Inequalities and Variation",0.291,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,21,coordinate_geometry,exact,coordinate_geometry,1.0,borderline,Introduction to Coordinate Geometry,0.9,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,22,vectors,exact,vectors,1.0,none,Sets,0.545,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,23,statistics,exact,statistics,1.0,none,Sets,0.429,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,24,probability,exact,probability,1.0,none,"Simple Equations, Inequalities and Variation",0.218,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,25,sequence_and_series,exact,sequence_and_series,1.0,none,Indices and Logarithms,0.537,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,26,commercial_arithmetic,exact,commercial_arithmetic,1.0,none,Number Systems and Modular Arithmetic,0.552,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,27,matrices,exact,matrices,1.0,none,Sets,0.333,False
P4_ss1_visual__r3__grounded,grounded,P4_ss1_visual,SS1,First,visual,28,trigonometry,exact,trigonometry,1.0,none,Introduction to Coordinate Geometry,0.468,False
P4_ss1_visual__r3__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,1,sets,exact,sets,1.0,exact,Sets,1.0,False
P4_ss1_visual__r3__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,2,quadratic_equations,exact,quadratic_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.349,False
P4_ss1_visual__r3__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,3,logarithms,exact,logarithms,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r3__ungrounded,ungrounded,P4_ss1_visual,SS1,First,visual,4,indices,exact,indices,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r3__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,1,Sets,exact,sets,1.0,exact,Sets,1.0,False
P4_ss1_visual__r3__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,2,Quadratic Equations,exact,quadratic_equations,1.0,none,"Simple Equations, Inequalities and Variation",0.349,False
P4_ss1_visual__r3__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,3,Logarithms,exact,logarithms,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r3__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,4,Indices,exact,indices,1.0,borderline,Indices and Logarithms,0.9,False
P4_ss1_visual__r3__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,5,Graphs and Charts,none,ratio_and_proportion,0.486,none,Indices and Logarithms,0.513,True
P4_ss1_visual__r3__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,6,Functions and Relations,none,ratio_and_proportion,0.605,none,"Simple Equations, Inequalities and Variation",0.507,True
P4_ss1_visual__r3__ungrounded_readable,ungrounded_readable,P4_ss1_visual,SS1,First,visual,7,Algebraic Manipulations,none,algebraic_expressions,0.682,none,Indices and Logarithms,0.356,True
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,1,coordinate_geometry,exact,coordinate_geometry,1.0,none,Quadratic Equations,0.263,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,2,inequalities,exact,inequalities,1.0,none,Simultaneous Equations,0.529,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,3,plane_geometry,exact,plane_geometry,1.0,none,Simultaneous Equations,0.389,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,4,angles,exact,angles,1.0,none,Simultaneous Equations,0.286,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,5,triangles,exact,triangles,1.0,none,Quadratic Equations,0.357,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,6,circles,exact,circles,1.0,borderline,"Mensuration: Circles, Cylinders, Cones and Spheres",0.9,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,7,mensuration,exact,mensuration,1.0,borderline,"Mensuration: Circles, Cylinders, Cones and Spheres",0.9,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,8,numbers_and_numeration,exact,numbers_and_numeration,1.0,none,Simultaneous Equations,0.455,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,9,basic_operations,exact,basic_operations,1.0,none,Quadratic Equations,0.629,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,10,fractions,exact,fractions,1.0,none,Quadratic Equations,0.571,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,11,decimals,exact,decimals,1.0,none,Quadratic Equations,0.296,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,12,percentages,exact,percentages,1.0,none,Simultaneous Equations,0.242,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,13,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,Quadratic Equations,0.513,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,14,indices,exact,indices,1.0,none,Quadratic Equations,0.385,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,15,logarithms,exact,logarithms,1.0,none,Simultaneous Equations,0.312,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,16,surds,exact,surds,1.0,none,Simultaneous Equations,0.222,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,17,algebraic_expressions,exact,algebraic_expressions,1.0,none,Quadratic Equations,0.55,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,18,linear_equations,exact,linear_equations,1.0,none,Simultaneous Equations,0.684,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,19,simultaneous_equations,exact,simultaneous_equations,1.0,exact,Simultaneous Equations,1.0,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,20,quadratic_equations,exact,quadratic_equations,1.0,exact,Quadratic Equations,1.0,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,21,polynomials,exact,polynomials,1.0,none,Quadratic Equations,0.2,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,22,sets,exact,sets,1.0,none,Simultaneous Equations,0.308,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,23,logic,exact,logic,1.0,none,Simultaneous Equations,0.222,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,24,vectors,exact,vectors,1.0,none,Quadratic Equations,0.308,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,25,statistics,exact,statistics,1.0,borderline,Statistics (1): Data Collection and Frequency Distributions,0.9,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,26,probability,exact,probability,1.0,none,Simultaneous Equations,0.182,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,27,sequence_and_series,exact,sequence_and_series,1.0,none,"Mensuration: Circles, Cylinders, Cones and Spheres",0.406,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,28,commercial_arithmetic,exact,commercial_arithmetic,1.0,none,Quadratic Equations,0.25,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,29,matrices,exact,matrices,1.0,none,Quadratic Equations,0.444,False
P5_ss1_auditory__r1__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,30,trigonometry,exact,trigonometry,1.0,none,Quadratic Equations,0.258,False
P5_ss1_auditory__r1__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,1,coordinate_geometry,exact,coordinate_geometry,1.0,none,Quadratic Equations,0.263,False
P5_ss1_auditory__r1__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,2,inequalities,exact,inequalities,1.0,none,Simultaneous Equations,0.529,False
P5_ss1_auditory__r1__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,3,number_systems,none,numbers_and_numeration,0.444,none,Simultaneous Equations,0.222,True
P5_ss1_auditory__r1__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,4,algebraic_expressions,exact,algebraic_expressions,1.0,none,Quadratic Equations,0.55,False
P5_ss1_auditory__r1__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,5,quadratic_equations,exact,quadratic_equations,1.0,exact,Quadratic Equations,1.0,False
P5_ss1_auditory__r1__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,6,functions,none,fractions,0.778,none,Quadratic Equations,0.5,True
P5_ss1_auditory__r1__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,1,Coordinate Geometry,exact,coordinate_geometry,1.0,none,Quadratic Equations,0.263,False
P5_ss1_auditory__r1__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,2,Inequalities,exact,inequalities,1.0,none,Simultaneous Equations,0.529,False
P5_ss1_auditory__r1__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,3,Graphs,none,logarithms,0.5,none,Quadratic Equations,0.24,True
P5_ss1_auditory__r1__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,4,Functions,none,fractions,0.778,none,Quadratic Equations,0.5,True
P5_ss1_auditory__r1__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,5,Quadratic Equations,exact,quadratic_equations,1.0,exact,Quadratic Equations,1.0,False
P5_ss1_auditory__r1__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,6,Linear Equations,exact,linear_equations,1.0,none,Simultaneous Equations,0.684,False
P5_ss1_auditory__r1__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,7,Solving Equations,none,linear_equations,0.788,none,Simultaneous Equations,0.615,True
P5_ss1_auditory__r1__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,8,Algebraic Manipulation,none,algebraic_expressions,0.651,none,Quadratic Equations,0.585,True
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,1,coordinate_geometry,exact,coordinate_geometry,1.0,none,Quadratic Equations,0.263,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,2,inequalities,exact,inequalities,1.0,none,Simultaneous Equations,0.529,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,3,angles,exact,angles,1.0,none,Simultaneous Equations,0.286,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,4,triangles,exact,triangles,1.0,none,Quadratic Equations,0.357,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,5,circles,exact,circles,1.0,borderline,"Mensuration: Circles, Cylinders, Cones and Spheres",0.9,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,6,mensuration,exact,mensuration,1.0,borderline,"Mensuration: Circles, Cylinders, Cones and Spheres",0.9,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,7,plane_geometry,exact,plane_geometry,1.0,none,Simultaneous Equations,0.389,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,8,sets,exact,sets,1.0,none,Simultaneous Equations,0.308,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,9,logic,exact,logic,1.0,none,Simultaneous Equations,0.222,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,10,linear_equations,exact,linear_equations,1.0,none,Simultaneous Equations,0.684,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,11,simultaneous_equations,exact,simultaneous_equations,1.0,exact,Simultaneous Equations,1.0,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,12,quadratic_equations,exact,quadratic_equations,1.0,exact,Quadratic Equations,1.0,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,13,statistics,exact,statistics,1.0,borderline,Statistics (1): Data Collection and Frequency Distributions,0.9,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,14,probability,exact,probability,1.0,none,Simultaneous Equations,0.182,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,15,sequence_and_series,exact,sequence_and_series,1.0,none,"Mensuration: Circles, Cylinders, Cones and Spheres",0.406,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,16,commercial_arithmetic,exact,commercial_arithmetic,1.0,none,Quadratic Equations,0.25,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,17,matrices,exact,matrices,1.0,none,Quadratic Equations,0.444,False
P5_ss1_auditory__r2__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,18,trigonometry,exact,trigonometry,1.0,none,Quadratic Equations,0.258,False
P5_ss1_auditory__r2__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,1,coordinate_geometry,exact,coordinate_geometry,1.0,none,Quadratic Equations,0.263,False
P5_ss1_auditory__r2__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,2,inequalities,exact,inequalities,1.0,none,Simultaneous Equations,0.529,False
P5_ss1_auditory__r2__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,3,quadratic_equations,exact,quadratic_equations,1.0,exact,Quadratic Equations,1.0,False
P5_ss1_auditory__r2__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,4,functions,none,fractions,0.778,none,Quadratic Equations,0.5,True
P5_ss1_auditory__r2__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,5,systems_of_equations,none,linear_equations,0.611,none,Simultaneous Equations,0.571,True
P5_ss1_auditory__r2__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,6,graphing_linear_equations,borderline,linear_equations,0.9,none,Quadratic Equations,0.591,False
P5_ss1_auditory__r2__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,1,Coordinate Geometry,exact,coordinate_geometry,1.0,none,Quadratic Equations,0.263,False
P5_ss1_auditory__r2__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,2,Inequalities,exact,inequalities,1.0,none,Simultaneous Equations,0.529,False
P5_ss1_auditory__r2__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,3,Graphs and Functions,none,numbers_and_numeration,0.571,none,Quadratic Equations,0.462,True
P5_ss1_auditory__r2__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,4,Quadratic Equations,exact,quadratic_equations,1.0,exact,Quadratic Equations,1.0,False
P5_ss1_auditory__r2__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,5,Linear Equations and Inequalities,borderline,linear_equations,0.9,none,Simultaneous Equations,0.473,False
P5_ss1_auditory__r2__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,6,Ratios and Proportional Relationships,none,ratio_and_proportion,0.702,none,Quadratic Equations,0.429,True
P5_ss1_auditory__r2__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,7,Linear Equations and Graphs,borderline,linear_equations,0.9,none,Simultaneous Equations,0.531,False
P5_ss1_auditory__r2__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,8,Solving Systems of Equations,none,linear_equations,0.636,none,Simultaneous Equations,0.52,True
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,1,coordinate_geometry,exact,coordinate_geometry,1.0,none,Quadratic Equations,0.263,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,2,inequalities,exact,inequalities,1.0,none,Simultaneous Equations,0.529,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,3,numbers_and_numeration,exact,numbers_and_numeration,1.0,none,Simultaneous Equations,0.455,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,4,basic_operations,exact,basic_operations,1.0,none,Quadratic Equations,0.629,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,5,percentages,exact,percentages,1.0,none,Simultaneous Equations,0.242,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,6,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,Quadratic Equations,0.513,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,7,indices,exact,indices,1.0,none,Quadratic Equations,0.385,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,8,logarithms,exact,logarithms,1.0,none,Simultaneous Equations,0.312,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,9,surds,exact,surds,1.0,none,Simultaneous Equations,0.222,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,10,algebraic_expressions,exact,algebraic_expressions,1.0,none,Quadratic Equations,0.55,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,11,linear_equations,exact,linear_equations,1.0,none,Simultaneous Equations,0.684,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,12,simultaneous_equations,exact,simultaneous_equations,1.0,exact,Simultaneous Equations,1.0,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,13,quadratic_equations,exact,quadratic_equations,1.0,exact,Quadratic Equations,1.0,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,14,sets,exact,sets,1.0,none,Simultaneous Equations,0.308,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,15,logic,exact,logic,1.0,none,Simultaneous Equations,0.222,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,16,plane_geometry,exact,plane_geometry,1.0,none,Simultaneous Equations,0.389,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,17,angles,exact,angles,1.0,none,Simultaneous Equations,0.286,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,18,triangles,exact,triangles,1.0,none,Quadratic Equations,0.357,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,19,circles,exact,circles,1.0,borderline,"Mensuration: Circles, Cylinders, Cones and Spheres",0.9,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,20,mensuration,exact,mensuration,1.0,borderline,"Mensuration: Circles, Cylinders, Cones and Spheres",0.9,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,21,vectors,exact,vectors,1.0,none,Quadratic Equations,0.308,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,22,statistics,exact,statistics,1.0,borderline,Statistics (1): Data Collection and Frequency Distributions,0.9,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,23,probability,exact,probability,1.0,none,Simultaneous Equations,0.182,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,24,sequence_and_series,exact,sequence_and_series,1.0,none,"Mensuration: Circles, Cylinders, Cones and Spheres",0.406,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,25,commercial_arithmetic,exact,commercial_arithmetic,1.0,none,Quadratic Equations,0.25,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,26,matrices,exact,matrices,1.0,none,Quadratic Equations,0.444,False
P5_ss1_auditory__r3__grounded,grounded,P5_ss1_auditory,SS1,Second,auditory,27,trigonometry,exact,trigonometry,1.0,none,Quadratic Equations,0.258,False
P5_ss1_auditory__r3__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,1,coordinate_geometry,exact,coordinate_geometry,1.0,none,Quadratic Equations,0.263,False
P5_ss1_auditory__r3__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,2,inequalities,exact,inequalities,1.0,none,Simultaneous Equations,0.529,False
P5_ss1_auditory__r3__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,3,quadratic_equations,exact,quadratic_equations,1.0,exact,Quadratic Equations,1.0,False
P5_ss1_auditory__r3__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,4,functions,none,fractions,0.778,none,Quadratic Equations,0.5,True
P5_ss1_auditory__r3__ungrounded,ungrounded,P5_ss1_auditory,SS1,Second,auditory,5,systems_of_equations,none,linear_equations,0.611,none,Simultaneous Equations,0.571,True
P5_ss1_auditory__r3__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,1,Coordinate Geometry,exact,coordinate_geometry,1.0,none,Quadratic Equations,0.263,False
P5_ss1_auditory__r3__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,2,Inequalities,exact,inequalities,1.0,none,Simultaneous Equations,0.529,False
P5_ss1_auditory__r3__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,3,Graphs and Charts,none,ratio_and_proportion,0.486,none,"Mensuration: Circles, Cylinders, Cones and Spheres",0.328,True
P5_ss1_auditory__r3__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,4,Functions and Relations,none,ratio_and_proportion,0.605,none,Simultaneous Equations,0.533,True
P5_ss1_auditory__r3__ungrounded_readable,ungrounded_readable,P5_ss1_auditory,SS1,Second,auditory,5,Algebraic Expressions and Equations,borderline,algebraic_expressions,0.9,none,Quadratic Equations,0.556,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,1,trigonometry,exact,trigonometry,1.0,none,Matrices and Determinants,0.378,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,2,mensuration,exact,mensuration,1.0,none,Surds and Further Indices,0.389,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,3,circles,exact,circles,1.0,none,Quadratic Functions and Graphs,0.216,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,4,surds,exact,surds,1.0,borderline,Surds and Further Indices,0.9,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,5,indices,exact,indices,1.0,borderline,Surds and Further Indices,0.9,False
P6_ss2_kinesthetic__r1__grounded,grounded,P6_ss2_kinesthetic,SS2,First,kinesthetic,6,logarithms,exact,logarithms,1.0,none,Matrices and Determinants,0.343,False
